2024-03-25 14:07:36,660 DEBUG   HandlerThread:59633 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-25-generic-x86_64-with-glibc2.35', 'python': '3.11.5', 'heartbeatAt': '2024-03-25T18:07:36.655531', 'startedAt': '2024-03-25T18:07:36.215933', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/dofa/Desktop/code/PMC/src/Pipeline.py', 'codePathLocal': 'Pipeline.py', 'codePath': 'src/Pipeline.py', 'git': {'remote': 'git@github.com:Y0nyx/PMC.git', 'commit': '93fc4e326a53c3a1abf835a074f4f2cfa4bea598'}, 'email': '“dofapromo@gmail.com”', 'root': '/home/dofa/Desktop/code/PMC', 'host': 'dofa-MS-7E27', 'username': 'dofa', 'executable': '/home/dofa/miniconda3/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3933.5421875, 'min': 400.0, 'max': 5573.0}, 'cpu_freq_per_core': [{'current': 5255.616, 'min': 400.0, 'max': 5573.0}, {'current': 3650.22, 'min': 400.0, 'max': 5573.0}, {'current': 4026.473, 'min': 400.0, 'max': 5573.0}, {'current': 4385.008, 'min': 400.0, 'max': 5573.0}, {'current': 4512.721, 'min': 400.0, 'max': 5573.0}, {'current': 3757.795, 'min': 400.0, 'max': 5573.0}, {'current': 4397.288, 'min': 400.0, 'max': 5573.0}, {'current': 3344.823, 'min': 400.0, 'max': 5573.0}, {'current': 4370.113, 'min': 400.0, 'max': 5573.0}, {'current': 4385.031, 'min': 400.0, 'max': 5573.0}, {'current': 4014.241, 'min': 400.0, 'max': 5573.0}, {'current': 3275.343, 'min': 400.0, 'max': 5573.0}, {'current': 3550.793, 'min': 400.0, 'max': 5573.0}, {'current': 3280.862, 'min': 400.0, 'max': 5573.0}, {'current': 3300.355, 'min': 400.0, 'max': 5573.0}, {'current': 3429.993, 'min': 400.0, 'max': 5573.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 255.29344940185547}}, 'gpu': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'memory_total': 17171480576}], 'memory': {'total': 61.95333480834961}}
2024-03-25 14:07:36,660 INFO    HandlerThread:59633 [system_monitor.py:probe():224] Finished collecting system info
2024-03-25 14:07:36,660 INFO    HandlerThread:59633 [system_monitor.py:probe():227] Publishing system info
2024-03-25 14:07:36,660 DEBUG   HandlerThread:59633 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-03-25 14:07:37,540 INFO    Thread-12 :59633 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/conda-environment.yaml
2024-03-25 14:07:38,374 DEBUG   HandlerThread:59633 [system_info.py:_save_conda():220] Saving conda packages done
2024-03-25 14:07:38,374 INFO    HandlerThread:59633 [system_monitor.py:probe():229] Finished publishing system info
2024-03-25 14:07:38,377 DEBUG   SenderThread:59633 [sender.py:send():382] send: files
2024-03-25 14:07:38,377 INFO    SenderThread:59633 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-03-25 14:07:38,379 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: python_packages
2024-03-25 14:07:38,379 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: python_packages
2024-03-25 14:07:38,379 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: stop_status
2024-03-25 14:07:38,379 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: stop_status
2024-03-25 14:07:38,380 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-25 14:07:38,540 INFO    Thread-12 :59633 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/conda-environment.yaml
2024-03-25 14:07:38,540 INFO    Thread-12 :59633 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/wandb-metadata.json
2024-03-25 14:07:38,540 INFO    Thread-12 :59633 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/requirements.txt
2024-03-25 14:07:38,603 DEBUG   SenderThread:59633 [sender.py:send():382] send: telemetry
2024-03-25 14:07:38,787 INFO    wandb-upload_0:59633 [upload_job.py:push():131] Uploaded file /tmp/tmp_a381o98wandb/tz00sf95-wandb-metadata.json
2024-03-25 14:07:39,540 INFO    Thread-12 :59633 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/output.log
2024-03-25 14:07:41,540 INFO    Thread-12 :59633 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/output.log
2024-03-25 14:07:41,942 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: status_report
2024-03-25 14:07:43,541 INFO    Thread-12 :59633 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/output.log
2024-03-25 14:07:45,457 DEBUG   SenderThread:59633 [sender.py:send():382] send: exit
2024-03-25 14:07:45,457 INFO    SenderThread:59633 [sender.py:send_exit():589] handling exit code: 1
2024-03-25 14:07:45,457 INFO    SenderThread:59633 [sender.py:send_exit():591] handling runtime: 8
2024-03-25 14:07:45,458 INFO    SenderThread:59633 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-25 14:07:45,458 INFO    SenderThread:59633 [sender.py:send_exit():597] send defer
2024-03-25 14:07:45,458 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:45,458 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-25 14:07:45,458 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:45,458 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 0
2024-03-25 14:07:45,458 INFO    SenderThread:59633 [sender.py:transition_state():617] send defer: 1
2024-03-25 14:07:45,458 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:45,458 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-25 14:07:45,458 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:45,458 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 1
2024-03-25 14:07:45,458 INFO    SenderThread:59633 [sender.py:transition_state():617] send defer: 2
2024-03-25 14:07:45,458 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:45,458 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-25 14:07:45,458 INFO    HandlerThread:59633 [system_monitor.py:finish():203] Stopping system monitor
2024-03-25 14:07:45,458 DEBUG   SystemMonitor:59633 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-25 14:07:45,459 INFO    HandlerThread:59633 [interfaces.py:finish():202] Joined cpu monitor
2024-03-25 14:07:45,459 DEBUG   SystemMonitor:59633 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-25 14:07:45,459 INFO    HandlerThread:59633 [interfaces.py:finish():202] Joined disk monitor
2024-03-25 14:07:45,459 DEBUG   SystemMonitor:59633 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-25 14:07:45,495 INFO    HandlerThread:59633 [interfaces.py:finish():202] Joined gpu monitor
2024-03-25 14:07:45,495 INFO    HandlerThread:59633 [interfaces.py:finish():202] Joined memory monitor
2024-03-25 14:07:45,495 INFO    HandlerThread:59633 [interfaces.py:finish():202] Joined network monitor
2024-03-25 14:07:45,495 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:45,495 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 2
2024-03-25 14:07:45,495 INFO    SenderThread:59633 [sender.py:transition_state():617] send defer: 3
2024-03-25 14:07:45,495 DEBUG   SenderThread:59633 [sender.py:send():382] send: stats
2024-03-25 14:07:45,496 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:45,496 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-25 14:07:45,496 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:45,496 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 3
2024-03-25 14:07:45,496 INFO    SenderThread:59633 [sender.py:transition_state():617] send defer: 4
2024-03-25 14:07:45,496 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:45,496 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-25 14:07:45,496 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:45,496 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 4
2024-03-25 14:07:45,496 INFO    SenderThread:59633 [sender.py:transition_state():617] send defer: 5
2024-03-25 14:07:45,496 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:45,496 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-25 14:07:45,496 DEBUG   SenderThread:59633 [sender.py:send():382] send: summary
2024-03-25 14:07:45,496 INFO    SenderThread:59633 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-25 14:07:45,496 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:45,496 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 5
2024-03-25 14:07:45,496 INFO    SenderThread:59633 [sender.py:transition_state():617] send defer: 6
2024-03-25 14:07:45,496 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:45,496 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-25 14:07:45,496 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:45,496 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 6
2024-03-25 14:07:45,498 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: status_report
2024-03-25 14:07:45,541 INFO    Thread-12 :59633 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/output.log
2024-03-25 14:07:45,541 INFO    Thread-12 :59633 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/wandb-summary.json
2024-03-25 14:07:45,596 INFO    SenderThread:59633 [sender.py:transition_state():617] send defer: 7
2024-03-25 14:07:45,596 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:45,596 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-25 14:07:45,596 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:45,596 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 7
2024-03-25 14:07:46,457 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-25 14:07:46,541 INFO    Thread-12 :59633 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/config.yaml
2024-03-25 14:07:46,610 INFO    SenderThread:59633 [sender.py:transition_state():617] send defer: 8
2024-03-25 14:07:46,610 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: poll_exit
2024-03-25 14:07:46,610 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:46,610 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-25 14:07:46,610 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:46,610 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 8
2024-03-25 14:07:46,610 INFO    SenderThread:59633 [job_builder.py:build():296] Attempting to build job artifact
2024-03-25 14:07:46,611 INFO    SenderThread:59633 [job_builder.py:_get_source_type():426] is repo sourced job
2024-03-25 14:07:46,624 INFO    SenderThread:59633 [job_builder.py:build():402] adding wandb-job metadata file
2024-03-25 14:07:46,625 INFO    SenderThread:59633 [sender.py:transition_state():617] send defer: 9
2024-03-25 14:07:46,626 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:46,626 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-25 14:07:46,626 DEBUG   SenderThread:59633 [sender.py:send():382] send: artifact
2024-03-25 14:07:47,373 INFO    wandb-upload_0:59633 [upload_job.py:push():89] Uploaded file /home/dofa/.local/share/wandb/artifacts/staging/tmpgz10ks9f
2024-03-25 14:07:47,375 INFO    wandb-upload_1:59633 [upload_job.py:push():89] Uploaded file /home/dofa/.local/share/wandb/artifacts/staging/tmpknd6mfnu
2024-03-25 14:07:47,458 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-25 14:07:47,542 INFO    Thread-12 :59633 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/output.log
2024-03-25 14:07:47,966 INFO    SenderThread:59633 [sender.py:send_artifact():1494] sent artifact job-git_github.com_Y0nyx_PMC.git_src_Pipeline.py - {'id': 'QXJ0aWZhY3Q6NzcwMjUwNTg2', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MjM5Mjc1Ng==', 'latestArtifact': None}}
2024-03-25 14:07:47,967 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:47,967 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 9
2024-03-25 14:07:47,967 INFO    SenderThread:59633 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-25 14:07:48,542 INFO    SenderThread:59633 [dir_watcher.py:finish():388] scan: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files
2024-03-25 14:07:48,542 INFO    SenderThread:59633 [dir_watcher.py:finish():402] scan save: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/config.yaml config.yaml
2024-03-25 14:07:48,542 INFO    SenderThread:59633 [dir_watcher.py:finish():402] scan save: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/requirements.txt requirements.txt
2024-03-25 14:07:48,542 INFO    SenderThread:59633 [dir_watcher.py:finish():402] scan save: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/wandb-summary.json wandb-summary.json
2024-03-25 14:07:48,542 INFO    SenderThread:59633 [dir_watcher.py:finish():402] scan save: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/wandb-metadata.json wandb-metadata.json
2024-03-25 14:07:48,543 INFO    SenderThread:59633 [dir_watcher.py:finish():402] scan save: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/output.log output.log
2024-03-25 14:07:48,543 INFO    SenderThread:59633 [dir_watcher.py:finish():402] scan save: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/conda-environment.yaml conda-environment.yaml
2024-03-25 14:07:48,544 INFO    SenderThread:59633 [sender.py:transition_state():617] send defer: 10
2024-03-25 14:07:48,545 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: poll_exit
2024-03-25 14:07:48,546 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:48,546 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-25 14:07:48,546 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:48,546 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 10
2024-03-25 14:07:48,546 INFO    SenderThread:59633 [file_pusher.py:finish():172] shutting down file pusher
2024-03-25 14:07:48,768 INFO    wandb-upload_0:59633 [upload_job.py:push():131] Uploaded file /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/config.yaml
2024-03-25 14:07:48,860 INFO    wandb-upload_1:59633 [upload_job.py:push():131] Uploaded file /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/requirements.txt
2024-03-25 14:07:48,910 INFO    wandb-upload_2:59633 [upload_job.py:push():131] Uploaded file /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/wandb-summary.json
2024-03-25 14:07:48,923 INFO    wandb-upload_3:59633 [upload_job.py:push():131] Uploaded file /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/output.log
2024-03-25 14:07:48,935 INFO    wandb-upload_4:59633 [upload_job.py:push():131] Uploaded file /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/files/conda-environment.yaml
2024-03-25 14:07:49,136 INFO    Thread-11 (_thread_body):59633 [sender.py:transition_state():617] send defer: 11
2024-03-25 14:07:49,136 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:49,136 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-25 14:07:49,136 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:49,136 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 11
2024-03-25 14:07:49,136 INFO    SenderThread:59633 [file_pusher.py:join():178] waiting for file pusher
2024-03-25 14:07:49,136 INFO    SenderThread:59633 [sender.py:transition_state():617] send defer: 12
2024-03-25 14:07:49,136 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:49,136 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-25 14:07:49,137 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:49,137 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 12
2024-03-25 14:07:49,137 INFO    SenderThread:59633 [file_stream.py:finish():595] file stream finish called
2024-03-25 14:07:49,208 INFO    SenderThread:59633 [file_stream.py:finish():599] file stream finish is done
2024-03-25 14:07:49,208 INFO    SenderThread:59633 [sender.py:transition_state():617] send defer: 13
2024-03-25 14:07:49,208 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:49,208 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-25 14:07:49,208 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:49,208 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 13
2024-03-25 14:07:49,208 INFO    SenderThread:59633 [sender.py:transition_state():617] send defer: 14
2024-03-25 14:07:49,208 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: defer
2024-03-25 14:07:49,208 INFO    HandlerThread:59633 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-25 14:07:49,208 DEBUG   SenderThread:59633 [sender.py:send():382] send: final
2024-03-25 14:07:49,208 DEBUG   SenderThread:59633 [sender.py:send():382] send: footer
2024-03-25 14:07:49,208 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: defer
2024-03-25 14:07:49,208 INFO    SenderThread:59633 [sender.py:send_request_defer():613] handle sender defer: 14
2024-03-25 14:07:49,209 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-25 14:07:49,209 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: poll_exit
2024-03-25 14:07:49,209 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-25 14:07:49,209 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: poll_exit
2024-03-25 14:07:49,209 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: server_info
2024-03-25 14:07:49,209 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: server_info
2024-03-25 14:07:49,210 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: get_summary
2024-03-25 14:07:49,210 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-25 14:07:49,210 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-25 14:07:49,210 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: job_info
2024-03-25 14:07:49,282 DEBUG   SenderThread:59633 [sender.py:send_request():409] send_request: job_info
2024-03-25 14:07:49,282 INFO    MainThread:59633 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-03-25 14:07:49,282 INFO    MainThread:59633 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-03-25 14:07:49,282 INFO    MainThread:59633 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-03-25 14:07:49,282 DEBUG   HandlerThread:59633 [handler.py:handle_request():146] handle_request: shutdown
2024-03-25 14:07:49,283 INFO    HandlerThread:59633 [handler.py:finish():869] shutting down handler
2024-03-25 14:07:50,210 INFO    WriterThread:59633 [datastore.py:close():296] close: /home/dofa/Desktop/code/PMC/src/wandb/run-20240325_140736-vm99ss68/run-vm99ss68.wandb
2024-03-25 14:07:50,282 INFO    SenderThread:59633 [sender.py:finish():1572] shutting down sender
2024-03-25 14:07:50,282 INFO    SenderThread:59633 [file_pusher.py:finish():172] shutting down file pusher
2024-03-25 14:07:50,282 INFO    SenderThread:59633 [file_pusher.py:join():178] waiting for file pusher
