2024-02-28 21:07:32,510 INFO    StreamThr :29121 [internal.py:wandb_internal():86] W&B internal server running at pid: 29121, started at: 2024-02-28 21:07:32.510212
2024-02-28 21:07:32,970 DEBUG   HandlerThread:29121 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-26-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-02-29T02:07:32.967044', 'startedAt': '2024-02-29T02:07:32.508457', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/dofa/Desktop/code/PMC/src/machine_learning/un_supervised/neural_network/train_single.py', 'codePathLocal': 'src/machine_learning/un_supervised/neural_network/train_single.py', 'codePath': 'src/machine_learning/un_supervised/neural_network/train_single.py', 'git': {'remote': 'git@github.com:Y0nyx/PMC.git', 'commit': '471637c4a1a5ad1ad0607e5db7f9f19051482534'}, 'email': '“dofapromo@gmail.com”', 'root': '/home/dofa/Desktop/code/PMC', 'host': 'dofa-MS-7E27', 'username': 'dofa', 'executable': '/home/dofa/miniconda3/envs/test/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 4463.643, 'min': 3000.0, 'max': 4500.0}, 'cpu_freq_per_core': [{'current': 4226.37, 'min': 3000.0, 'max': 4500.0}, {'current': 5474.695, 'min': 3000.0, 'max': 4500.0}, {'current': 3184.666, 'min': 3000.0, 'max': 4500.0}, {'current': 3838.008, 'min': 3000.0, 'max': 4500.0}, {'current': 4750.378, 'min': 3000.0, 'max': 4500.0}, {'current': 4503.12, 'min': 3000.0, 'max': 4500.0}, {'current': 4535.804, 'min': 3000.0, 'max': 4500.0}, {'current': 4033.321, 'min': 3000.0, 'max': 4500.0}, {'current': 4190.26, 'min': 3000.0, 'max': 4500.0}, {'current': 5421.438, 'min': 3000.0, 'max': 4500.0}, {'current': 4606.195, 'min': 3000.0, 'max': 4500.0}, {'current': 4516.368, 'min': 3000.0, 'max': 4500.0}, {'current': 4374.26, 'min': 3000.0, 'max': 4500.0}, {'current': 5145.095, 'min': 3000.0, 'max': 4500.0}, {'current': 3694.524, 'min': 3000.0, 'max': 4500.0}, {'current': 4923.786, 'min': 3000.0, 'max': 4500.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 58.73262023925781}}, 'gpu': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'memory_total': 17171480576}], 'memory': {'total': 61.9537239074707}}
2024-02-28 21:07:32,970 INFO    HandlerThread:29121 [system_monitor.py:probe():224] Finished collecting system info
2024-02-28 21:07:32,970 INFO    HandlerThread:29121 [system_monitor.py:probe():227] Publishing system info
2024-02-28 21:07:32,970 DEBUG   HandlerThread:29121 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-28 21:07:33,837 INFO    Thread-12 :29121 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/conda-environment.yaml
2024-02-28 21:07:34,623 DEBUG   HandlerThread:29121 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-28 21:07:34,624 INFO    HandlerThread:29121 [system_monitor.py:probe():229] Finished publishing system info
2024-02-28 21:07:34,627 DEBUG   SenderThread:29121 [sender.py:send():382] send: files
2024-02-28 21:07:34,627 INFO    SenderThread:29121 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-28 21:07:34,629 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: python_packages
2024-02-28 21:07:34,630 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: python_packages
2024-02-28 21:07:34,630 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: stop_status
2024-02-28 21:07:34,630 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: stop_status
2024-02-28 21:07:34,631 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-28 21:07:34,812 DEBUG   SenderThread:29121 [sender.py:send():382] send: telemetry
2024-02-28 21:07:34,836 INFO    Thread-12 :29121 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/conda-environment.yaml
2024-02-28 21:07:34,837 INFO    Thread-12 :29121 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/wandb-metadata.json
2024-02-28 21:07:34,837 INFO    Thread-12 :29121 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/requirements.txt
2024-02-28 21:07:34,976 INFO    wandb-upload_0:29121 [upload_job.py:push():131] Uploaded file /tmp/tmpc3b4yy3cwandb/t9u1ngrw-wandb-metadata.json
2024-02-28 21:07:35,529 DEBUG   SenderThread:29121 [sender.py:send():382] send: exit
2024-02-28 21:07:35,529 INFO    SenderThread:29121 [sender.py:send_exit():589] handling exit code: 1
2024-02-28 21:07:35,529 INFO    SenderThread:29121 [sender.py:send_exit():591] handling runtime: 2
2024-02-28 21:07:35,529 INFO    SenderThread:29121 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-28 21:07:35,529 INFO    SenderThread:29121 [sender.py:send_exit():597] send defer
2024-02-28 21:07:35,530 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:35,530 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-28 21:07:35,530 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:35,530 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-28 21:07:35,530 INFO    SenderThread:29121 [sender.py:transition_state():617] send defer: 1
2024-02-28 21:07:35,530 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:35,530 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-28 21:07:35,530 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:35,530 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 1
2024-02-28 21:07:35,530 INFO    SenderThread:29121 [sender.py:transition_state():617] send defer: 2
2024-02-28 21:07:35,530 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:35,530 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-28 21:07:35,530 INFO    HandlerThread:29121 [system_monitor.py:finish():203] Stopping system monitor
2024-02-28 21:07:35,530 DEBUG   SystemMonitor:29121 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-28 21:07:35,530 DEBUG   SystemMonitor:29121 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-28 21:07:35,530 DEBUG   SystemMonitor:29121 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-28 21:07:35,530 INFO    HandlerThread:29121 [interfaces.py:finish():202] Joined cpu monitor
2024-02-28 21:07:35,530 INFO    HandlerThread:29121 [interfaces.py:finish():202] Joined disk monitor
2024-02-28 21:07:35,564 INFO    HandlerThread:29121 [interfaces.py:finish():202] Joined gpu monitor
2024-02-28 21:07:35,564 INFO    HandlerThread:29121 [interfaces.py:finish():202] Joined memory monitor
2024-02-28 21:07:35,564 INFO    HandlerThread:29121 [interfaces.py:finish():202] Joined network monitor
2024-02-28 21:07:35,564 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:35,564 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-28 21:07:35,564 INFO    SenderThread:29121 [sender.py:transition_state():617] send defer: 3
2024-02-28 21:07:35,564 DEBUG   SenderThread:29121 [sender.py:send():382] send: stats
2024-02-28 21:07:35,564 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:35,564 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-28 21:07:35,564 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:35,564 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-28 21:07:35,564 INFO    SenderThread:29121 [sender.py:transition_state():617] send defer: 4
2024-02-28 21:07:35,564 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:35,564 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-28 21:07:35,565 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:35,565 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-28 21:07:35,565 INFO    SenderThread:29121 [sender.py:transition_state():617] send defer: 5
2024-02-28 21:07:35,565 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:35,565 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-28 21:07:35,565 DEBUG   SenderThread:29121 [sender.py:send():382] send: summary
2024-02-28 21:07:35,565 INFO    SenderThread:29121 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-28 21:07:35,565 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:35,565 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-28 21:07:35,565 INFO    SenderThread:29121 [sender.py:transition_state():617] send defer: 6
2024-02-28 21:07:35,565 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:35,565 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-28 21:07:35,565 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:35,565 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-28 21:07:35,566 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: status_report
2024-02-28 21:07:35,671 INFO    SenderThread:29121 [sender.py:transition_state():617] send defer: 7
2024-02-28 21:07:35,671 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:35,671 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-28 21:07:35,671 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:35,671 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-28 21:07:35,837 INFO    Thread-12 :29121 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/config.yaml
2024-02-28 21:07:35,837 INFO    Thread-12 :29121 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/output.log
2024-02-28 21:07:35,837 INFO    Thread-12 :29121 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/wandb-summary.json
2024-02-28 21:07:36,529 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-28 21:07:37,530 INFO    SenderThread:29121 [sender.py:transition_state():617] send defer: 8
2024-02-28 21:07:37,530 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: poll_exit
2024-02-28 21:07:37,531 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:37,531 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-28 21:07:37,531 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:37,531 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 8
2024-02-28 21:07:37,531 INFO    SenderThread:29121 [job_builder.py:build():296] Attempting to build job artifact
2024-02-28 21:07:37,531 INFO    SenderThread:29121 [job_builder.py:_get_source_type():426] is repo sourced job
2024-02-28 21:07:37,537 INFO    SenderThread:29121 [job_builder.py:build():402] adding wandb-job metadata file
2024-02-28 21:07:37,539 INFO    SenderThread:29121 [sender.py:transition_state():617] send defer: 9
2024-02-28 21:07:37,539 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:37,540 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-28 21:07:37,540 DEBUG   SenderThread:29121 [sender.py:send():382] send: artifact
2024-02-28 21:07:37,837 INFO    Thread-12 :29121 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/output.log
2024-02-28 21:07:37,941 INFO    SenderThread:29121 [sender.py:send_artifact():1494] sent artifact job-git_github.com_Y0nyx_PMC.git_src_machine_learning_un_supervised_neural_network_train_single.py - {'id': 'QXJ0aWZhY3Q6NzM0OTYxMDY4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0Mzk3MTQzOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzM0OTYxMDY4', 'versionIndex': 0}}}
2024-02-28 21:07:37,941 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:37,941 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 9
2024-02-28 21:07:37,941 INFO    SenderThread:29121 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-28 21:07:38,529 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-28 21:07:38,837 INFO    SenderThread:29121 [dir_watcher.py:finish():388] scan: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files
2024-02-28 21:07:38,838 INFO    SenderThread:29121 [dir_watcher.py:finish():402] scan save: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/config.yaml config.yaml
2024-02-28 21:07:38,838 INFO    SenderThread:29121 [dir_watcher.py:finish():402] scan save: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/requirements.txt requirements.txt
2024-02-28 21:07:38,838 INFO    SenderThread:29121 [dir_watcher.py:finish():402] scan save: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/wandb-summary.json wandb-summary.json
2024-02-28 21:07:38,838 INFO    SenderThread:29121 [dir_watcher.py:finish():402] scan save: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/wandb-metadata.json wandb-metadata.json
2024-02-28 21:07:38,838 INFO    SenderThread:29121 [dir_watcher.py:finish():402] scan save: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/output.log output.log
2024-02-28 21:07:38,841 INFO    SenderThread:29121 [dir_watcher.py:finish():402] scan save: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/conda-environment.yaml conda-environment.yaml
2024-02-28 21:07:38,842 INFO    SenderThread:29121 [sender.py:transition_state():617] send defer: 10
2024-02-28 21:07:38,842 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: poll_exit
2024-02-28 21:07:38,842 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:38,843 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-28 21:07:38,844 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:38,844 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 10
2024-02-28 21:07:38,844 INFO    SenderThread:29121 [file_pusher.py:finish():172] shutting down file pusher
2024-02-28 21:07:39,072 INFO    wandb-upload_2:29121 [upload_job.py:push():131] Uploaded file /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/requirements.txt
2024-02-28 21:07:39,139 INFO    wandb-upload_1:29121 [upload_job.py:push():131] Uploaded file /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/config.yaml
2024-02-28 21:07:39,213 INFO    wandb-upload_3:29121 [upload_job.py:push():131] Uploaded file /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/output.log
2024-02-28 21:07:39,242 INFO    wandb-upload_4:29121 [upload_job.py:push():131] Uploaded file /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/conda-environment.yaml
2024-02-28 21:07:39,254 INFO    wandb-upload_0:29121 [upload_job.py:push():131] Uploaded file /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/files/wandb-summary.json
2024-02-28 21:07:39,454 INFO    Thread-11 (_thread_body):29121 [sender.py:transition_state():617] send defer: 11
2024-02-28 21:07:39,455 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:39,455 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-28 21:07:39,455 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:39,455 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 11
2024-02-28 21:07:39,455 INFO    SenderThread:29121 [file_pusher.py:join():178] waiting for file pusher
2024-02-28 21:07:39,455 INFO    SenderThread:29121 [sender.py:transition_state():617] send defer: 12
2024-02-28 21:07:39,455 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:39,455 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-28 21:07:39,455 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:39,455 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 12
2024-02-28 21:07:39,455 INFO    SenderThread:29121 [file_stream.py:finish():595] file stream finish called
2024-02-28 21:07:39,528 INFO    SenderThread:29121 [file_stream.py:finish():599] file stream finish is done
2024-02-28 21:07:39,528 INFO    SenderThread:29121 [sender.py:transition_state():617] send defer: 13
2024-02-28 21:07:39,528 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:39,528 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-28 21:07:39,528 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:39,528 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 13
2024-02-28 21:07:39,528 INFO    SenderThread:29121 [sender.py:transition_state():617] send defer: 14
2024-02-28 21:07:39,528 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: defer
2024-02-28 21:07:39,529 INFO    HandlerThread:29121 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-28 21:07:39,529 DEBUG   SenderThread:29121 [sender.py:send():382] send: final
2024-02-28 21:07:39,529 DEBUG   SenderThread:29121 [sender.py:send():382] send: footer
2024-02-28 21:07:39,529 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: defer
2024-02-28 21:07:39,529 INFO    SenderThread:29121 [sender.py:send_request_defer():613] handle sender defer: 14
2024-02-28 21:07:39,529 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-28 21:07:39,529 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: poll_exit
2024-02-28 21:07:39,529 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-28 21:07:39,530 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: poll_exit
2024-02-28 21:07:39,530 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: server_info
2024-02-28 21:07:39,530 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: server_info
2024-02-28 21:07:39,531 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: get_summary
2024-02-28 21:07:39,531 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-28 21:07:39,531 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-28 21:07:39,531 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: job_info
2024-02-28 21:07:39,598 DEBUG   SenderThread:29121 [sender.py:send_request():409] send_request: job_info
2024-02-28 21:07:39,598 INFO    MainThread:29121 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-02-28 21:07:39,598 INFO    MainThread:29121 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-02-28 21:07:39,598 INFO    MainThread:29121 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-02-28 21:07:39,599 DEBUG   HandlerThread:29121 [handler.py:handle_request():146] handle_request: shutdown
2024-02-28 21:07:39,599 INFO    HandlerThread:29121 [handler.py:finish():869] shutting down handler
2024-02-28 21:07:40,531 INFO    WriterThread:29121 [datastore.py:close():296] close: /home/dofa/Desktop/code/PMC/wandb/run-20240228_210732-3j9sdaua/run-3j9sdaua.wandb
2024-02-28 21:07:40,598 INFO    SenderThread:29121 [sender.py:finish():1572] shutting down sender
2024-02-28 21:07:40,598 INFO    SenderThread:29121 [file_pusher.py:finish():172] shutting down file pusher
2024-02-28 21:07:40,598 INFO    SenderThread:29121 [file_pusher.py:join():178] waiting for file pusher
